key,title,authors,journal,issn,volume,issue,pages,year,publisher,url,abstract
X.ISI.000338281000029,"On personality, energy metabolism and mtDNA introgression in bank voles","Sichova, Klara and Koskela, Esa and Mappes, Tapio and Lantova, Petra and Boratynski, Zbyszek",ANIMAL BEHAVIOUR,0003-3472,92,NA,229-237,2014,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,10.1016/j.anbehav.2014.04.011,"Consistent interindividual differences in behaviour, or animal personality, are emerging as an important determinant of a wide range of life history traits and fitness. Individual behaviour, however, may be constrained by between-individual variability in energy metabolism and may become unstable owing to intrinsic and extrinsic stressors. Here we tested the relationship between personality and physiology using wild-caught bank voles, Myodes glareolus, that varied according to mtDNA type (original or introgressed from Myodes rutilus). Personality traits and their within-individual consistency were assessed using an open field test and basal metabolic rate (BMR) was measured in an open-flow respirometer. A significant relationship was found between individuals' consistent (repeatable) personality trait (principal component analysis score reflecting individual differences in proactivity) and their consistent (repeatable) residual BMR (body mass corrected); however, this association depended on mtDNA type and sex. Particularly, the males with original mtDNA showed a positive relationship between proactive behaviour and BMR, which supports the increased-intake model, stating that BMR is positively related to the capacity to engage in costly behaviours. However, this relationship was disrupted in introgressed males, and showed a negative trend in females, suggesting the alternative compensation model. According to our findings, it is likely that consistent differences in behavioural patterns and mtDNA types promote variation between individuals in energy metabolism. (C) 2014 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved."
X.ISI.000338119400001,Compensatory foraging in Trinidadian guppies: Effects of acute and chronic predation threats,"Elvidge, Chris K. and Ramnarine, Indar and Brown, Grant E.",CURRENT ZOOLOGY,1674-5507,60,3,323-332,2014,CURRENT ZOOLOGY,10.1093/czoolo/60.3.323,"In response to acute predation threats, prey may sacrifice foraging opportunities in favour of increased predator avoidance. Under conditions of high or frequent predation risk, such trade-offs may lead to reduced fitness. Here, we test the prediction that prey reduce the costs associated with lost opportunities following acute predation threats by exhibiting short-term compensatory foraging responses. Under semi-natural conditions, we exposed female guppies Poecilia reticulate from high and low predation risk sites to one of three levels of acute predation threat (high, intermediate or low concentrations of conspecific alarm cues). Our results confirm previous reports, demonstrating that guppies from a high predation site were consistently `bolder' (shorter escape latencies) and exhibited graded threat-sensitive responses to different simulated threat levels while those from the low predation site were `shyer' and exhibited non-graded responses. Most importantly, we found that when guppies from low predation sites resumed foraging, they did so at rates significantly lower than baseline rates. However, guppies from high predation sites resumed foraging either at rates equal to baseline (in response to low or intermediate risk stimuli) or significantly increased relative to baseline rates (in response to high risk stimuli). Together, these results highlight a complex compensatory behavioral mechanism that may allow prey to reduce the long-term costs associated with predator avoidance."
X.ISI.000338119400005,"Animal Personality: Ecology, Behavior, and Evolution","Pruitt, Jonathan N.",CURRENT ZOOLOGY,1674-5507,60,3,359-361,2014,CURRENT ZOOLOGY,10.1093/czoolo/60.3.359,NA
X.ISI.000338119400007,"Boldness is related to the development of the cephalic crest in the male of the river blenny Salaria fluviatilis (Asso, 1801)","Fabre, Noelle and Garcia-Galea, Eduardo and Vinyoles, Dolors",CURRENT ZOOLOGY,1674-5507,60,3,373-380,2014,OXFORD UNIV PRESS,10.1093/czoolo/60.3.373,"Boldness is defined as the tendency of an individual to take risks when exposed to novel objects or situations. The main aim of this work was to dilucidate if boldness was related to the development of the secondary sexual traits (SSTs) in the male of the river blenny Salaria fluviatilis, a freshwater fish which takes care of eggs. As a second objective SSTs effect on parental status adoption was also be explored. Wild young fish were caught in the Segre River (Ebro basin) in November 2010. Fish were kept in five aquaria in groups of eight males and eight females with artificial nests. Boldness (boldness score and hesitancy) of males (initially with little SSTs development) was tested as the time required to exit a refuge when exposed to a new environment. Fish were mantained in the same aquaria for several months, and males' SSTs development and reproductive behaviour were monitored. Boldness score was negatively associated to cephalic crest development. Hesitancy was negatively related to male length and was also influenced by the interaction between male length and cephalic crest. Parental status acquisition was positively related to the male's length, marginally related to anal gland development, and non-related to cephalic crest. These results suggest an intrasexual role of the crest as an informative trait of boldness (honest signal) which might not necessarily be chosen by the females. It is also discussed that correlational selection could be responsible for linking boldness and growth rate in this species. Sexual selection, in addition to having directed the evolution of secondary sexual traits, might have favored certain personality traits (e.g. boldness) associated with the achievement of a larger body length."
X.ISI.000338119400008,Animal personalities and their implications for complex signaling,"Dirienzo, Nicholas and Hedrick, Ann V.",CURRENT ZOOLOGY,1674-5507,60,3,381-386,2014,CURRENT ZOOLOGY,10.1093/czoolo/60.3.381,"Animal personalities have been a major focus of behavioral ecology over the past decade. Consistent individual differences in behavior have been found across taxa, and have been shown to influence a range of ecological processes. The role of personalities in sexual selection has been considered, and examples exist that show selection for personality traits with both assortative and disassortative mating patterns between personality types. One overlooked aspect of the personality and sexual selection literature is the potential for personality-signaling interactions, specifically with complex signaling. Complex signaling is a diverse topic in itself, and in short, consists of multiple signals within one or more modalities that interact to elicit a receiver response. Research into complex signaling has been thorough, although at times studies discover complex signaling systems that fail to fit into one of the existing hypotheses in the literature. Here, we argue that personalities may interact with complex signaling, which should be considered by researchers of both personality and sexual selection and communication. We describe several ways in which personality-complex signaling interactions could affect both the signaler and receiver, and the way in which they may drive personality-specific signals as well as receiver preferences. Finally, we discuss how considering personality in complex signaling studies may inform theory as well as improve the ability of researchers to accurately describe its function."
X.ISI.000338119400009,Individual differences in boldness positively correlate with heart rate in orb-weaving spiders of genus Larinioides,"Shearer, Taylor A. and Pruitt, Jonathan N.",CURRENT ZOOLOGY,1674-5507,60,3,387-391,2014,CURRENT ZOOLOGY,10.1093/czoolo/60.3.387,"Recent years have seen a dramatic increase in the number of studies devoted to consistent individual differences in behavior, termed ``behavioral syndromes{''} or animal ``personality{''}. In particular, ecologists and evolutionary biologists alike seek to explore the functional consequences of individuals' personalities and explanations for their general maintenance. Understanding the mechanistic underpinnings to personality is arguably key to a deeper understanding of their functional consequences and maintenance. In particular, consistent individual differences in metabolic rate have been proposed as a general explanation for the maintenance of consistent individual differences in boldness, aggressiveness, and activity level. In this paper we explore whether consistent individual differences in boldness are associated with heat rate, a proxy for metabolic rate, in two species of orb-weaving spider: Larinioides cornutus and L. patagiatus. We first documented consistent individual differences in boldness in L. cornutus but not L. patagiatus, as estimated by individuals' latency to resume movement following an aversive stimulus. We also measured individuals' heart rate twice in a separate situation. We then tested for an association between individuals' boldness and their heart rate during these two events. We found that increased boldness was associated with increased heart. Thus, individuals that resumed movement quickly following an aversive stimulus also exhibited faster heart rates. Our studies provide further evidence that consistent individual differences in key physiological attributes, like metabolic rate, might be a general mechanism underlying consistent individual differences in behavior."
X.ISI.000338119400012,"Individual variation in dispersal associated behavioral traits of the invasive Chinese mitten crab (Eriocheir sinensis, H. Milne Edwards, 1854) during initial invasion of Lake Vanern, Sweden","Brodin, Tomas and Drotz, Marcus K.",CURRENT ZOOLOGY,1674-5507,60,3,410-416,2014,CURRENT ZOOLOGY,10.1093/czoolo/60.3.410,"Understanding and predicting species range-expansions and biological invasions is an important challenge in modern ecology because of rapidly changing environments. Recent studies have revealed that consistent within-species variation in behavior (i.e. animal personality) can be imperative for dispersal success, a key stage in the invasion process. Here we investigate the composition and correlation of two important personality traits associated with invasion success, activity and boldness, and how they are connected to sex and individual size in a newly colonised population of the Chinese mitten crab Eriocheir sinensis in Lake Vanern, Sweden. We found no effect of sex or size on behavioral expressions of E. sinensis but a clear positive correlation between boldness and activity. In addition, this study generates important baseline data for monitoring behavioral development, and thereby changing ecological impact, of an invading population over time. This has implications for predicting ecological effects of invasive species as well as for managing ecological invasions."
X.ISI.000338119400013,Animal personality and the ecological impacts of freshwater non-native species,"Juette, Tristan and Cucherousset, Julien and Cote, Julien",CURRENT ZOOLOGY,1674-5507,60,3,417-427,2014,CURRENT ZOOLOGY,10.1093/czoolo/60.3.417,"While the ecological impacts of invasive species have been demonstrated for many taxonomic groups, the potential effects of behavioural variation among non-native individuals (i.e. personality) on these impacts have been largely overlooked. This is despite the fact that recent studies have demonstrated that, by nature, the three first stages of biological invasions (i.e. transport, establishment and spread) can lead to personality-biased populations. Freshwater ecosystems provide a unique opportunity to investigate this issue, notably because the ecological impacts of non-native species have been extensively documented and because animal personality has been widely studied using freshwater model species. Here, we aim at developing some perspectives on the potential effects of animal personality on the ecological impacts of freshwater non-native species across levels of biological organizations. At the individual level, personality types have been demonstrated to affect the physiology, metabolism, life history traits and fitness of individuals. We used these effects to discuss how they could subsequently impact invaded populations and, in turn, recipient communities. We also discussed how these might translate into changes in the structure of food webs and the functioning of invaded ecosystems. Finally we discussed how these perspectives could interact with the management of invasive species."
X.ISI.000337773400010,Reliability and validity of a questionnaire survey in canine anxiety research,"Tiira, Katriina and Lohi, Hannes",APPLIED ANIMAL BEHAVIOUR SCIENCE,0168-1591,155,NA,82-92,2014,ELSEVIER SCIENCE BV,10.1016/j.applanim.2014.03.007,"Canine behavior can be assessed through behavioral testing or questionnaire surveys. Behavioral tests, often observed by independent experts, can provide objective data, but capture only a short behavioral sequence in a defined situation and are practical only for small study cohorts. Questionnaires can be targeted to much larger populations and provide long-term perspectives on behaviors, including potential correlated environmental factors. However, questionnaires are sensitive for misinterpretations and the subjectivity of the participant may affect the outcome. Therefore, particular attention has to be paid to structure and form of the questions to ensure that the questionnaire measures what it is supposed to measure. We have initiated a program on genetic studies in canine anxiety and have developed a questionnaire for behavioral phenotyping. The aim of the questionnaire is to identify the most fearful dogs (cases) and dogs not showing fear (controls) within and across breeds for gene mapping purposes. Knowing the challenges in the phenotyping of complex neurobehavioral traits, the aim of this study was to assess the external and convergent validity and re-test reliability of the developed questionnaire. External validity was assessed by comparing questionnaire data against short behavioral test of selected dogs (N=54), and convergent validity was estimated using ``known group comparisons{''}, i.e. whether the dogs with separation anxiety have also more noise phobia. Re-test reliability was evaluated from the subsample (N=36) of the owners who filled the questionnaire twice within an 8-month period. We found an excellent correlation between questionnaire data and the behavioral test, and the most important questions on the fearful reactions toward strangers, had the highest correlation with the behavioral test in which the dog met a stranger (mean r(s) = 0.63). Convergent validity was also well demonstrated by showing that a known co-morbid anxiety trait, separation anxiety, was more common in noise sensitive dogs as expected (Wilcoxon rank-sum test chi(2)(1.1732) = 9.8, p < 0.01). Similarly, the test-retest reliability was good (mean values: 0.69 Spearman correlation; 0.59 Kappa value). Most importantly, the questions asking the frequency of fear reactions had excellent repeatability (mean frequency of fear reactions toward humans, dogs and situations 0.78 Spearman correlation, toward thunder, gunshot, fireworks, 0.76 Spearman correlation). These results encourage a conclusion that our questionnaire may serve as a reliable phenotyping tool for fearfulness in dogs, which, in turn, should help us to establish sufficiently large study cohorts for successful genetic analyses. (C) 2014 Elsevier B.V. All rights reserved."
X.ISI.000337773400012,Linking risk taking and the behavioral and metabolic responses to confinement stress in gilthead seabream Sparus aurata,"Herrera, Marcelino and Filipa Castanheira, Maria and Conceicao, Luis E. C. and Martins, Catarina I.",APPLIED ANIMAL BEHAVIOUR SCIENCE,0168-1591,155,NA,101-108,2014,ELSEVIER SCIENCE BV,10.1016/j.applanim.2014.03.001,"Risk taking and avoidance responses during confinement have been identified in a variety of species, including fish. In addition, differences in metabolic rate have also been attributed to divergent personalities, coping styles or behavioral types. In this study we disclose for the first time a link between risk taking and the behavioral responses and oxygen consumption under confinement stress in the gilthead seabream Sparus aurata. Fish were submitted to a risk-taking test twice to determine the consistency of behavioral responses. Afterwards fish were transferred to individual confinement chambers where their swimming activity and oxygen consumption were measured. Latency to take risks was negatively correlated to both movement and oxygen consumption rates, indicating that risk-avoiders (long latency) were less active and, hence, did not consume so much oxygen as risk-takers. In conclusion, this work reports the first data on the links between risk-taking and the behavioral responses and oxygen consumption during a confinement stress in fish. The relationships between behavioral and physiological variables are significant, suggesting the existence of divergent coping styles in gilthead seabream. (C) 2014 Elsevier B.V. All rights reserved."
X.ISI.000336022700005,Behavioral variation shows heritability in juvenile brown trout Salmo trutta,"Kortet, Raine and Vainikka, Anssi and Janhunen, Matti and Piironen, Jorma and Hyvarinen, Pekka",BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY,0340-5443,68,6,927-934,2014,SPRINGER,10.1007/s00265-014-1705-z,"Animal personalities (sometimes referred also as coping styles) and their fitness consequences are currently among the most intensively explored subjects in behavioral ecology. To estimate the evolvability and adaptability of individually consistent behavioral variation, there is a crucial need to quantify the genetics underlying personality. Here, we experimentally studied the repeatability of various individual behaviors and then estimated heritability of formed boldness, exploration, and aggression components in juvenile brown trout Salmo trutta in standardized laboratory environment. Principal component analysis indicated that individually recorded behaviors were described by two personality axes: the first reflecting boldness, exploration, and aggression and the second tendency to freeze. These personality components, as well as the originally recorded behaviors, were statistically significantly repeatable over time. The latter PC, but not the first one, was statistically significantly heritable, though at low level (h (2) = 0.142 +/- 0.096). These results suggest that additive genetic variation underlies phenotypically consistent behavioral patterns, proposing that any selection acting on behavior, stress tolerance, or correlated traits has a potential to induce evolution in fish personality."
X.ISI.000334411600010,Personality drives physiological adjustments and is not related to survival,"Bijleveld, Allert I. and Massourakis, Georgina and van der Marel, Annemarie and Dekinga, Anne and Spaans, Bernard and van Gils, Jan A. and Piersma, Theunis",PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,0962-8452,281,1783,NA,2014,ROYAL SOC,10.1098/rspb.2013.3135,"The evolutionary function and maintenance of variation in animal personality is still under debate. Variation in the size of metabolic organs has recently been suggested to cause and maintain variation in personality. Here, we examine two main underlying notions: (i) that organ sizes vary consistently between individuals and cause consistent behavioural patterns, and (ii) that a more exploratory personality is associated with reduced survival. Exploratory behaviour of captive red knots (Calidris canutus, a migrant shorebird) was negatively rather than positively correlated with digestive organ (gizzard) mass, as well as with body mass. In an experiment, we reciprocally reduced and increased individual gizzard masses and found that exploration scores were unaffected. Whether or not these birds were resighted locally over the 19 months after release was negatively correlated with their exploration scores. Moreover, a long-term mark-recapture effort on free-living red knots with known gizzard masses at capture confirmed that local resighting probability (an inverse measure of exploratory behaviour) was correlated with gizzard mass without detrimental effects on survival. We conclude that personality drives physiological adjustments, rather than the other way around, and suggest that physiological adjustments mitigate the survival costs of exploratory behaviour. Our results show that we need to reconsider hypotheses explaining personality variation based on organ sizes and differential survival."
X.ISI.000334410100018,Sex and boldness explain individual differences in spatial learning in a lizard,"Carazo, Pau and Noble, Daniel W. A. and Chandrasoma, Dani and Whiting, Martin J.",PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,0962-8452,281,1782,NA,2014,ROYAL SOC,10.1098/rspb.2013.3275,"Understanding individual differences in cognitive performance is a major challenge to animal behaviour and cognition studies. We used the Eastern water skink (Eulamprus quoyii) to examine associations between exploration, boldness and individual variability in spatial learning, a dimension of lizard cognition with important bearing on fitness. We show that males perform better than females in a biologically relevant spatial learning task. This is the first evidence for sex differences in learning in a reptile, and we argue that it is probably owing to sex-specific selective pressures that may be widespread in lizards. Across the sexes, we found a clear association between boldness after a simulated predatory attack and the probability of learning the spatial task. In contrast to previous studies, we found a nonlinear association between boldness and learning: both `bold' and `shy' behavioural types were more successful learners than intermediate males. Our results do not fit with recent predictions suggesting that individual differences in learning may be linked with behavioural types via high-low-risk/reward trade-offs. We suggest the possibility that differences in spatial cognitive performance may arise in lizards as a consequence of the distinct environmental variability and complexity experienced by individuals as a result of their sex and social tactics."
X.ISI.000336458600008,Studying personality variation in invertebrates: why bother?,"Kralj-Fiser, Simona and Schuett, Wiebke",ANIMAL BEHAVIOUR,0003-3472,91,NA,41-52,2014,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,10.1016/j.anbehav.2014.02.016,"Research on animal personality variation has been burgeoning in the last 20 years but surprisingly few studies have investigated personalities in invertebrate species although they make up 98\% of all animal species. Such lack of invertebrate studies might be due to a traditional belief that invertebrates are just `minirobots'. Lately, studies highlighting personality differences in a range of invertebrate species have challenged this idea. However, the number of invertebrate species investigated still contrasts markedly with the effort that has been made studying vertebrates, which represent only a single subphylum. We describe how investigating proximate, evolutionary and ecological correlates of personality variation in invertebrates may broaden our understanding of personality variation in general. In our opinion, personality studies on invertebrates are much needed, because invertebrates exhibit a range of aspects in their life histories, social and sexual behaviours that are extremely rare or absent in most studied vertebrates, but that offer new avenues for personality research. Examples are complete metamorphosis, male emasculation during copulation, asexual reproduction, eusociality and parasitism. Further invertebrate personality studies could enable a comparative approach to unravel how past selective forces have driven the evolution of personality differences. Finally, we point out the advantages of studying personality variation in many invertebrate species, such as easier access to relevant data on proximate and ultimate factors, arising from easy maintenance, fast life cycles and short generation times. (C) 2014 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved."
X.ISI.000336108900007,A proposal for assessing individual differences in behaviour during early development in the domestic cat,"Raihani, Gina and Rodriguez, Axel and Saldana, Amor and Guarneros, Marco and Hudson, Robyn",APPLIED ANIMAL BEHAVIOUR SCIENCE,0168-1591,154,NA,48-56,2014,ELSEVIER SCIENCE BV,10.1016/j.applanim.2014.01.013,"Despite growing interest among biologists in animal personality, including in applied contexts, there have been few developmental studies of how and when differences in animal personality arise. And yet, efficient detection of personality differences early in development could be useful in selecting individuals for various management purposes. In a first step towards addressing this, we report results of a study of individual differences in general motor activity among littermates of the domestic cat, obtained using an observational method designed to overcome the difficulties of evaluating the behaviour of newborn altricial young. Three litters (14 kittens) were filmed in the absence of the mother at regular intervals across the 1st postnatal (pre-weaning) month. Six untrained observers independently viewed 10 videos for each litter and ranked the kittens in each video from the least to the most active. Significant differences were found between at least some kittens in all three litters (Friedman tests: F-r=16.3, 25.8, 11.3; P<0.0001, 0.0001, 0.0085, respectively), and there was significant agreement on kitten ranks among the six observers (Kendall coefficients of concordance: W=0.84, 0.84, 0.55; P<0.01 for the three litters, respectively). There was also significant agreement between the results of two observers using the ranking method and a quantitative method of behavioural assessment (Spearman rank order correlation: r(s)=0.93, P=0.001). We conclude that stable individual differences in general motor activity, possibly indicating differences in temperament, are present in kittens early in development, and that ranking the degree of such behaviour in a naturalistic setting provides a valid and efficient method of detecting such differences. It is now necessary to investigate if such early differences are predictive of later behavioural phenotypes. (C) 2014 Elsevier B.V. All rights reserved."
X.ISI.000334436200009,Individual differences in foraging behavior and cortisol levels in recently emerged brook charr (Salvelinus fontinalis),"Farwell, Michelle and Fuzzen, Megan L. M. and Bernier, Nicholas J. and McLaughlin, Robert L.",BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY,0340-5443,68,5,781-790,2014,SPRINGER,10.1007/s00265-014-1691-1,"Recently emerged brook charr (Salvelinus fontinalis) foraging in still-water pools along the sides of streams tend to be either sedentary, feeding from the lower portion of the water column (a sit-and-wait tactic), or very active, feeding from the upper portion of the water column (an active search tactic). We tested whether the individual differences in foraging behavior were associated with baseline concentrations and responses of cortisol, a steroid hormone linked to personality differences in a variety of animals including fishes. We quantified the proportion of time spent on moving by focal charr in the field and then capturing them. Captured individuals were either (i) sacrificed immediately to quantify baseline cortisol concentrations, (ii) held in an unfamiliar field environment for 15 min and then sacrificed to quantify cortisol concentrations in response to handling and holding in a novel field environment, or (iii) held in an unfamiliar field environment with a white Plexiglas base (stressor) for 15 min to quantify cortisol concentrations in response to a novel object. Eleven statistical models relating cortisol concentrations to the proportion of time individuals spent on moving while searching for prey were compared using multi-model inferencing. Cortisol concentrations were higher for charr that spent a lower proportion of time on moving in the field than for charr that spent a higher proportion of time on moving. For a given proportion of time spent on moving, mean cortisol concentrations between baseline and experimental treatments, our measure of cortisol response, did not differ markedly. Our findings suggest that the foraging tactics displayed by wild brook charr in the field could reflect differences in how individuals perceive their environment."
X.ISI.000334436200010,"How stable are personalities? A multivariate view of behavioural variation over long and short timescales in the sheepshead swordtail, Xiphophorus birchmanni","Boulton, Kay and Grimmer, Andrew J. and Rosenthal, Gil G. and Walling, Craig A. and Wilson, Alastair J.",BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY,0340-5443,68,5,791-803,2014,SPRINGER,10.1007/s00265-014-1692-0,"Many studies have revealed repeatable (among-individual) variance in behavioural traits consistent with variation in animal personality; however, these studies are often conducted using data collected over single sampling periods, most commonly with short time intervals between observations. Consequently, it is not clear whether population-level patterns of behavioural variation are stable across longer timescales and/or multiple sampling periods or whether individuals maintain consistent ranking of behaviours (and/or personality) over their lifetimes. Here, we address these questions in a captive-bred population of a tropical freshwater poeciliid fish, Xiphophorus birchmanni. Using a multivariate approach, we estimate the among-individual variance-covariance matrix (I), for a set of behavioural traits repeatedly assayed in two different experimental contexts (open-field trials, emergence and exploration trials) over long-term (56 days between observations) and short-term (4-day observation interval) time periods. In both long- and short-term data sets, we find that traits are repeatable and the correlation structure of I is consistent with a latent axis of variation in boldness. While there are some qualitative differences in the way individual traits contribute to boldness and a tendency towards higher repeatabilities in the short-term study, overall, we find that population-level patterns of among-individual behavioural (co)variance to be broadly similar over both time frames. At the individual level, we find evidence that short-term studies can be informative for an individual's behavioural phenotype over longer (e.g. lifetime) periods. However, statistical support is somewhat mixed and, at least for some observed behaviours, relative rankings of individual performance change significantly between data sets."
X.ISI.000334436200014,Exploring the effects of individual traits and within-colony variation on task differentiation and collective behavior in a desert social spider,"Keiser, Carl N. and Jones, Devin K. and Modlmeier, Andreas P. and Pruitt, Jonathan N.",BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY,0340-5443,68,5,839-850,2014,SPRINGER,10.1007/s00265-014-1696-9,"Social animals are extraordinarily diverse and ecologically abundant. In understanding the success of complex animal societies, task differentiation has been identified as a central mechanism underlying the emergence and performance of adaptive collective behaviors. In this study, we explore how individual differences in behavior and body size determine task allocation in the social spider Stegodyphus dumicola. We found that individuals with high body condition indices were less likely to participate in prey capture, and individuals' tendency to engage in prey capture was not associated with either their behavioral traits or body size. No traits were associated with individuals' propensity to participation in web repair, but small individuals were more likely to engage in standard web-building. We also discovered consistent, differences among colonies in their collective behavior (i.e., colony-level personality). At the colony level, within-colony variation in behavior (aggressiveness) and body size were positively associated with aggressive foraging behavior. Together, our findings reveal a subtly complex relationship between individual variation and collective behavior in this species. We close by comparing the relationship between individual variation and social organization in nine species of social spider. We conclude that intraspecific variation is a major force behind the social organization of multiple independently derived lineages of social spider."
X.ISI.000334436200017,"Mirror, mirror on the wall: the predictive value of mirror tests for measuring aggression in fish","Balzarini, Valentina and Taborsky, Michael and Wanner, Sandro and Koch, Felizia and Frommen, Joachim G.",BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY,0340-5443,68,5,871-878,2014,SPRINGER,10.1007/s00265-014-1698-7,"The behaviour of animals towards their mirror image ({''}mirror test{''}) is routinely used as a proxy to measure aggression levels, especially in fish. The lack of evidence for visual self-recognition in fish supports this method. However, recent work points towards different hormonal and gene expression responses when fish are exposed either to conspecific opponents or to their mirror image, urging for validation of this widespread method. Here, we test the predictive value of mirror tests in three sympatric cichlid species from Lake Tanganyika: the cooperative breeder Neolamprologus pulcher, the polygamous shell brooder Telmatochromis vittatus and the monogamous, biparental piscivore Lepidiolamprologus elongatus. In particular, we compare differences in restrained and overt aggression levels for individuals of each species when confronted with a mirror or a live conspecific. The three species differed in response to the two contest situations. While in N. pulcher both aggressive responses were correlated between the mirror test and the live opponent fight, there was no such relationship in T. vittatus and L. elongatus. Thus, the mirror test appears to be a suitable surrogate for intraspecific aggression in N. pulcher, while aggression against a mirror image has limited predictive value for intraspecific aggression in the other two species. These results underline the importance of validating the mirror test's predictive value in a study species before drawing conclusions from mirror tests about aggressiveness under natural, social conditions."
X.ISI.000333696100007,"Sex-Specific Associations Between Nest Defence, Exploration and Breathing Rate in Breeding Pied Flycatchers","Krams, Indrikis A. and Vrublevska, Jolanta and Sepp, Tuul and Abolins-Abols, Mikus and Rantala, Markus J. and Mierauskas, Pranas and Krama, Tatjana",ETHOLOGY,0179-1613,120,5,492-501,2014,WILEY-BLACKWELL,10.1111/eth.12222,"Correlations between behavioural traits constrain animals to a limited range of behavioural choices and set a limit to the available variation in behavioural phenotype of a population. These constraints are especially important during stressful situations, potentially limiting the ability to cope with stress appropriately. As yet, very little consideration has been given to a possible role for sexual selection in maintaining differences in behavioural stability within individuals: sex-specific differences in behavioural correlations have been seldom studied, especially in the wild. In this field study, we investigated associations between neophobia (latency to enter nest in the presence of a novel object), nest defence (response to a model predator) and breathing rate in response to handling in breeding pied flycatchers (Ficedula hypoleuca). We did not find any significant difference in antipredator responses between males and females, which indicates low sexual conflict over parental care in the pied flycatcher. However, females were more neophobic than males, while males and females did not differ in their breathing rates. Further, our study demonstrated a strong positive correlation between nest defence behaviour and neophobia in male, but not in female pied flycatchers. Males that defended their nest more had lower breathing rate and higher latency to resume nestling feeding after encountering a predator decoy than males that mobbed less intensely. We found only weak evidence that nest partners might affect each other's behaviour in these contexts."
X.ISI.000335240300029,A Theoretically Based Model of Rat Personality with Implications for Welfare,"Franks, Becca and Higgins, E. Tory and Champagne, Frances A.",PLOS ONE,1932-6203,9,4,NA,2014,PUBLIC LIBRARY SCIENCE,10.1371/journal.pone.0095135,"As animal personality research becomes more central to the study of animal behavior, there is increasing need for theoretical frameworks addressing its causes and consequences. We propose that regulatory focus theory (RFT) could serve as one such framework while also providing insights into how animal personality relates to welfare. RFT distinguishes between two types of approach motivation: promotion, the motivation to approach gains, and prevention, the motivation to approach or maintain safety. Decades of research have established the utility of RFT as a model of human behavior and recent evidence from zoo- housed primates and laboratory rats has suggested that it may be applicable to nonhuman animal behavior as well. Building on these initial studies, we collected data on 60 rats, Rattus norvegicus, navigating an automated maze that allowed individuals to maintain darkness (indicative of prevention/ safety-approach motivation) and/ or activate food rewards (indicative of promotion/ gain-approach motivation). As predicted, both behaviors showed stable individual differences (Ps < 0.01)and were inversely associated with physiological signs of chronic stress, possibly indicating poor welfare (Ps < 0.05). Subsequently, half the rats were exposed to a manageable threat (noxious novel object) in the homecage. Re-testing in the maze revealed that threat exposure increased darkness time achieved (P, 0.05), suggesting a mechanism by which prevention motivation may be enhanced. These results point toward the potential utility of RFT as a model for animal behavior and welfare."
X.ISI.000333761400010,Individual differences in chimpanzee reconciliation relate to social switching behaviour,"Webb, Christine E. and Franks, Becca and Romero, Teresa and Higgins, E. Tory and de Waal, Frans B. M.",ANIMAL BEHAVIOUR,0003-3472,90,NA,57-63,2014,ACADEMIC PRESS LTD- ELSEVIER SCIENCE LTD,10.1016/j.anbehav.2014.01.014,"In recent years, the presence of stable individual variation in animal behaviour has been corroborated by studies across a wide variety of taxa and research disciplines. Reconciliation, or postconflict affiliation between former opponents, is a behavioural domain in which individual differences have not been systematically studied. Using a long-term data set comprising over 2000 conflict and postconflict observations in two groups of outdoor-housed chimpanzees, Pan troglodytes, we provide evidence for stable individual variation in reconciliation and test several hypotheses on how this postconflict mechanism relates to social switching behaviour. Results of generalized multilevel models revealed that individual differences remained a substantial source of variation in reconciliation after controlling for a number of situational variables (e. g. the nature of the relationship between opponents) shown by previous research to influence its occurrence. We further demonstrated a positive association between an individual's conciliatory tendency and three separate indices of social switching behaviour, proposing that individual differences in reconciliation may reflect a more fundamental motivation to switch between different social states. In addition to a discussion of potential motivational underpinnings, we provide an impetus for future work to consider how reconciliation relates to the broader constructs and themes identified within animal personality research. To the extent that individual differences in other aspects of conflict and postconflict repertoires exhibit temporal and cross-situational consistency, they too should inform our understanding of animal personalities. Delineating how these and other dimensions of sociality are in part driven by stable individual variation not only has implications for how social interactions themselves unfold, but ultimately for the fitness of the individuals therein. (C) 2014 The Association for the Study of Animal Behaviour. Published by Elsevier Ltd. All rights reserved."
